,Unnamed: 0,schedule_date,schedule_season,schedule_week,team_home,team_away,team_favorite_id,spread_favorite,over_under_line,weather_detail,weather_temperature,weather_wind_mph,weather_humidity,score_home,score_away,stadium_neutral,schedule_playoff,total,oudiff,oudiff_abs,spread_dist,dates,dateofgame,dayofweek,total_upper2,total_lower2,ouopp_o2,ouopp_u2,tie_ou,tie_ou2,result_total_plus_minus_two
115,115,11/7/1999,1999,10,SF,PIT,SF,-2.5,41.5,,62.0,19.0,69.0,6.0,27.0,False,False,33.0,-8.5,8.5,18.5,1999-11-07,11/7/1999,6,43.5,39.5,-150,100,0,0,-50
116,116,11/7/1999,1999,10,SEA,CIN,SEA,-14.0,40.0,DOME,72.0,0.0,,37.0,20.0,False,False,57.0,17.0,17.0,3.0,1999-11-07,11/7/1999,6,42.0,38.0,100,-150,0,0,-50
117,117,11/7/1999,1999,10,WAS,BUF,WAS,-4.0,47.0,,55.0,14.0,43.0,17.0,34.0,False,False,51.0,4.0,4.0,13.0,1999-11-07,11/7/1999,6,49.0,45.0,100,-150,0,0,-50
118,118,11/8/1999,1999,10,MIN,DAL,MIN,-6.5,47.5,DOME,72.0,0.0,,27.0,17.0,False,False,44.0,-3.5,3.5,3.5,1999-11-08,11/8/1999,0,49.5,45.5,-150,100,0,0,-50
119,119,11/14/1999,1999,11,ARI,DET,DET,-5.5,35.5,,75.0,3.0,26.0,23.0,19.0,False,False,42.0,6.5,6.5,1.5,1999-11-14,11/14/1999,6,37.5,33.5,100,-150,0,0,-50
120,120,11/14/1999,1999,11,BUF,MIA,BUF,-3.0,37.0,,50.0,19.0,68.0,23.0,3.0,False,False,26.0,-11.0,11.0,17.0,1999-11-14,11/14/1999,6,39.0,35.0,-150,100,0,0,-50
121,121,11/14/1999,1999,11,CHI,MIN,MIN,-6.5,43.0,,54.0,15.0,49.0,24.0,27.0,False,False,51.0,8.0,8.0,3.5,1999-11-14,11/14/1999,6,45.0,41.0,100,-150,0,0,-50
122,122,11/14/1999,1999,11,CIN,TEN,TEN,-10.0,41.0,,60.0,13.0,65.0,14.0,24.0,False,False,38.0,-3.0,3.0,0.0,1999-11-14,11/14/1999,6,43.0,39.0,-150,100,0,0,-50
123,123,11/14/1999,1999,11,DAL,GB,GB,-3.0,38.0,,68.0,7.0,51.0,27.0,13.0,False,False,40.0,2.0,2.0,-11.0,1999-11-14,11/14/1999,6,40.0,36.0,100,-150,0,150,100
124,124,11/14/1999,1999,11,JAX,BAL,JAX,-13.0,37.0,,64.0,6.0,64.0,6.0,3.0,False,False,9.0,-28.0,28.0,-10.0,1999-11-14,11/14/1999,6,39.0,35.0,-150,100,0,0,-50
125,125,11/14/1999,1999,11,NO,SF,SF,-1.0,38.5,DOME,72.0,0.0,,24.0,6.0,False,False,30.0,-8.5,8.5,-17.0,1999-11-14,11/14/1999,6,40.5,36.5,-150,100,0,0,-50
126,126,11/14/1999,1999,11,NYG,IND,IND,-3.0,41.5,,53.0,12.0,71.0,19.0,27.0,False,False,46.0,4.5,4.5,-5.0,1999-11-14,11/14/1999,6,43.5,39.5,100,-150,0,0,-50
127,127,11/14/1999,1999,11,OAK,,OAK,-7.0,36.0,,58.0,6.0,77.0,28.0,9.0,False,False,37.0,1.0,1.0,12.0,1999-11-14,11/14/1999,6,38.0,34.0,100,100,0,0,200
128,128,11/14/1999,1999,11,PHI,WAS,WAS,-6.0,42.0,,52.0,9.0,82.0,35.0,28.0,False,False,63.0,21.0,21.0,-1.0,1999-11-14,11/14/1999,6,44.0,40.0,100,-150,0,0,-50
129,129,11/14/1999,1999,11,PIT,CLE,PIT,-14.5,34.5,,53.0,15.0,71.0,15.0,16.0,False,False,31.0,-3.5,3.5,-13.5,1999-11-14,11/14/1999,6,36.5,32.5,-150,100,0,0,-50
130,130,11/14/1999,1999,11,SEA,DEN,SEA,-5.5,41.0,DOME,72.0,0.0,,20.0,17.0,False,False,37.0,-4.0,4.0,-2.5,1999-11-14,11/14/1999,6,43.0,39.0,-150,100,0,0,-50
131,131,11/14/1999,1999,11,TB,KC,TB,-3.0,34.5,,69.0,7.0,85.0,17.0,10.0,False,False,27.0,-7.5,7.5,4.0,1999-11-14,11/14/1999,6,36.5,32.5,-150,100,0,0,-50
132,132,11/15/1999,1999,11,NE,NYJ,NE,-6.0,37.0,,43.0,19.0,57.0,17.0,24.0,False,False,41.0,4.0,4.0,1.0,1999-11-15,11/15/1999,0,39.0,35.0,100,-150,0,0,-50
133,133,11/21/1999,1999,12,ARI,DAL,DAL,-1.5,35.0,,62.0,6.0,38.0,13.0,9.0,False,False,22.0,-13.0,13.0,-2.5,1999-11-21,11/21/1999,6,37.0,33.0,-150,100,0,0,-50
134,134,11/21/1999,1999,12,CIN,BAL,BAL,-5.0,34.5,,55.0,7.0,93.0,31.0,34.0,False,False,65.0,30.5,30.5,2.0,1999-11-21,11/21/1999,6,36.5,32.5,100,-150,0,0,-50
135,135,11/21/1999,1999,12,CLE,CAR,CAR,-5.5,35.5,,44.0,4.0,88.0,17.0,31.0,False,False,48.0,12.5,12.5,-8.5,1999-11-21,11/21/1999,6,37.5,33.5,100,-150,0,0,-50
136,136,11/21/1999,1999,12,GB,DET,GB,-4.0,39.0,,41.0,11.0,86.0,26.0,17.0,False,False,43.0,4.0,4.0,5.0,1999-11-21,11/21/1999,6,41.0,37.0,100,-150,0,0,-50
137,137,11/21/1999,1999,12,JAX,NO,JAX,-12.5,35.0,,62.0,9.0,92.0,41.0,23.0,False,False,64.0,29.0,29.0,5.5,1999-11-21,11/21/1999,6,37.0,33.0,100,-150,0,0,-50
138,138,11/21/1999,1999,12,KC,SEA,KC,-3.0,37.5,,50.0,16.0,62.0,19.0,31.0,False,False,50.0,12.5,12.5,9.0,1999-11-21,11/21/1999,6,39.5,35.5,100,-150,0,0,-50
139,139,11/21/1999,1999,12,MIA,NE,MIA,-3.5,37.5,,71.0,7.0,81.0,27.0,17.0,False,False,44.0,6.5,6.5,6.5,1999-11-21,11/21/1999,6,39.5,35.5,100,-150,0,0,-50
140,140,11/21/1999,1999,12,NYJ,BUF,BUF,-2.5,36.0,,58.0,8.0,82.0,17.0,7.0,False,False,24.0,-12.0,12.0,-7.5,1999-11-21,11/21/1999,6,38.0,34.0,-150,100,0,0,-50
141,141,11/21/1999,1999,12,PHI,IND,IND,-7.0,41.0,,59.0,2.0,87.0,17.0,44.0,False,False,61.0,20.0,20.0,-20.0,1999-11-21,11/21/1999,6,43.0,39.0,100,-150,0,0,-50
142,142,11/21/1999,1999,12,SF,,LAR,-7.5,47.5,,54.0,13.0,74.0,7.0,23.0,False,False,30.0,-17.5,17.5,-8.5,1999-11-21,11/21/1999,6,49.5,45.5,-150,100,0,0,-50
143,143,11/21/1999,1999,12,TB,ATL,TB,-7.0,34.5,,69.0,8.0,87.0,19.0,10.0,False,False,29.0,-5.5,5.5,2.0,1999-11-21,11/21/1999,6,36.5,32.5,-150,100,0,0,-50
144,144,11/21/1999,1999,12,TEN,PIT,TEN,-5.5,36.5,,57.0,7.0,91.0,16.0,10.0,False,False,26.0,-10.5,10.5,0.5,1999-11-21,11/21/1999,6,38.5,34.5,-150,100,0,0,-50
145,145,11/21/1999,1999,12,WAS,NYG,WAS,-5.5,44.5,,58.0,5.0,81.0,23.0,13.0,False,False,36.0,-8.5,8.5,4.5,1999-11-21,11/21/1999,6,46.5,42.5,-150,100,0,0,-50
146,146,11/22/1999,1999,12,DEN,OAK,DEN,-1.5,37.0,,30.0,9.0,90.0,27.0,21.0,False,False,48.0,11.0,11.0,4.5,1999-11-22,11/22/1999,0,39.0,35.0,100,-150,0,0,-50
147,147,11/25/1999,1999,13,DAL,MIA,DAL,-1.5,38.0,,50.0,10.0,54.0,20.0,0.0,False,False,20.0,-18.0,18.0,18.5,1999-11-25,11/25/1999,3,40.0,36.0,-150,100,0,0,-50
148,148,11/25/1999,1999,13,DET,CHI,DET,-6.0,44.0,DOME,72.0,0.0,,21.0,17.0,False,False,38.0,-6.0,6.0,-2.0,1999-11-25,11/25/1999,3,46.0,42.0,-150,100,0,0,-50
149,149,11/28/1999,1999,13,BAL,JAX,JAX,-7.0,36.5,,46.0,10.0,61.0,23.0,30.0,False,False,53.0,16.5,16.5,0.0,1999-11-28,11/28/1999,6,38.5,34.5,100,-150,0,0,-50
150,150,11/28/1999,1999,13,BUF,NE,BUF,-4.0,38.0,,39.0,16.0,67.0,17.0,7.0,False,False,24.0,-14.0,14.0,6.0,1999-11-28,11/28/1999,6,40.0,36.0,-150,100,0,0,-50
151,151,11/28/1999,1999,13,CAR,ATL,CAR,-4.5,40.0,,52.0,5.0,57.0,34.0,28.0,False,False,62.0,22.0,22.0,1.5,1999-11-28,11/28/1999,6,42.0,38.0,100,-150,0,0,-50
152,152,11/28/1999,1999,13,CLE,TEN,TEN,-10.5,35.5,,37.0,10.0,73.0,21.0,33.0,False,False,54.0,18.5,18.5,-1.5,1999-11-28,11/28/1999,6,37.5,33.5,100,-150,0,0,-50
153,153,11/28/1999,1999,13,IND,NYJ,IND,-7.0,44.0,DOME,72.0,0.0,,13.0,6.0,False,False,19.0,-25.0,25.0,0.0,1999-11-28,11/28/1999,6,46.0,42.0,-150,100,0,0,-50
154,154,11/28/1999,1999,13,MIN,,MIN,-13.5,43.5,,72.0,0.0,,35.0,27.0,False,False,62.0,18.5,18.5,-5.5,1999-11-28,11/28/1999,6,45.5,41.5,100,-150,0,0,-50
155,155,11/28/1999,1999,13,NYG,ARI,NYG,-4.5,34.5,,50.0,17.0,48.0,24.0,34.0,False,False,58.0,23.5,23.5,5.5,1999-11-28,11/28/1999,6,36.5,32.5,100,-150,0,0,-50
156,156,11/28/1999,1999,13,OAK,KC,OAK,-3.5,37.0,,56.0,8.0,73.0,34.0,37.0,False,False,71.0,34.0,34.0,-0.5,1999-11-28,11/28/1999,6,39.0,35.0,100,-150,0,0,-50
157,157,11/28/1999,1999,13,PIT,CIN,PIT,-11.0,36.0,,38.0,10.0,73.0,20.0,27.0,False,False,47.0,11.0,11.0,-4.0,1999-11-28,11/28/1999,6,38.0,34.0,100,-150,0,0,-50
158,158,11/28/1999,1999,13,SEA,TB,SEA,-6.0,37.0,DOME,72.0,0.0,,3.0,16.0,False,False,19.0,-18.0,18.0,7.0,1999-11-28,11/28/1999,6,39.0,35.0,-150,100,0,0,-50
159,159,11/28/1999,1999,13,WAS,PHI,WAS,-10.0,42.5,,51.0,11.0,51.0,20.0,17.0,False,False,37.0,-5.5,5.5,-7.0,1999-11-28,11/28/1999,6,44.5,40.5,-150,100,0,0,-50
160,160,11/29/1999,1999,13,SF,GB,GB,-6.0,40.5,,56.0,7.0,84.0,3.0,20.0,False,False,23.0,-17.5,17.5,-11.0,1999-11-29,11/29/1999,0,42.5,38.5,-150,100,0,0,-50
161,161,12/2/1999,1999,14,JAX,PIT,JAX,-10.5,37.0,,45.0,10.0,43.0,20.0,6.0,False,False,26.0,-11.0,11.0,3.5,1999-12-02,12/2/1999,3,39.0,35.0,-150,100,0,0,-50
162,162,12/5/1999,1999,14,ARI,PHI,ARI,-7.0,37.0,,55.0,5.0,28.0,21.0,17.0,False,False,38.0,1.0,1.0,-3.0,1999-12-05,12/5/1999,6,39.0,35.0,100,100,0,0,200
163,163,12/5/1999,1999,14,ATL,NO,ATL,-4.0,39.5,DOME,72.0,0.0,,35.0,12.0,False,False,47.0,7.5,7.5,19.0,1999-12-05,12/5/1999,6,41.5,37.5,100,-150,0,0,-50
164,164,12/5/1999,1999,14,BAL,TEN,TEN,-3.5,36.5,,52.0,6.0,72.0,41.0,14.0,False,False,55.0,18.5,18.5,-23.5,1999-12-05,12/5/1999,6,38.5,34.5,100,-150,0,0,-50
165,165,12/5/1999,1999,14,CAR,,LAR,-7.0,49.0,,55.0,9.0,72.0,21.0,34.0,False,False,55.0,6.0,6.0,-6.0,1999-12-05,12/5/1999,6,51.0,47.0,100,-150,0,0,-50
166,166,12/5/1999,1999,14,CHI,GB,GB,-3.5,39.0,,42.0,14.0,96.0,19.0,35.0,False,False,54.0,15.0,15.0,-12.5,1999-12-05,12/5/1999,6,41.0,37.0,100,-150,0,0,-50
167,167,12/5/1999,1999,14,CIN,SF,CIN,-3.0,39.0,,55.0,13.0,83.0,44.0,30.0,False,False,74.0,35.0,35.0,11.0,1999-12-05,12/5/1999,6,41.0,37.0,100,-150,0,0,-50
168,168,12/5/1999,1999,14,DEN,KC,DEN,-3.5,38.5,,26.0,14.0,56.0,10.0,16.0,False,False,26.0,-12.5,12.5,2.5,1999-12-05,12/5/1999,6,40.5,36.5,-150,100,0,0,-50
169,169,12/5/1999,1999,14,DET,WAS,DET,-3.5,49.5,DOME,72.0,0.0,,33.0,17.0,False,False,50.0,0.5,0.5,12.5,1999-12-05,12/5/1999,6,51.5,47.5,100,100,0,0,200
170,170,12/5/1999,1999,14,MIA,IND,MIA,-2.0,43.0,,73.0,13.0,71.0,34.0,37.0,False,False,71.0,28.0,28.0,1.0,1999-12-05,12/5/1999,6,45.0,41.0,100,-150,0,0,-50
171,171,12/5/1999,1999,14,NE,DAL,NE,-2.0,38.0,,49.0,9.0,74.0,13.0,6.0,False,False,19.0,-19.0,19.0,5.0,1999-12-05,12/5/1999,6,40.0,36.0,-150,100,0,0,-50
172,172,12/5/1999,1999,14,NYG,NYJ,NYJ,-2.5,34.0,,55.0,10.0,81.0,41.0,28.0,False,False,69.0,35.0,35.0,-10.5,1999-12-05,12/5/1999,6,36.0,32.0,100,-150,0,0,-50
173,173,12/5/1999,1999,14,OAK,SEA,OAK,-1.0,41.0,,50.0,8.0,66.0,30.0,21.0,False,False,51.0,10.0,10.0,8.0,1999-12-05,12/5/1999,6,43.0,39.0,100,-150,0,0,-50
174,174,12/6/1999,1999,14,TB,MIN,MIN,-2.5,39.0,,68.0,8.0,86.0,24.0,17.0,False,False,41.0,2.0,2.0,-4.5,1999-12-06,12/6/1999,0,41.0,37.0,100,-150,0,150,100
175,175,12/9/1999,1999,15,TEN,OAK,TEN,-3.0,40.0,,54.0,9.0,69.0,21.0,14.0,False,False,35.0,-5.0,5.0,4.0,1999-12-09,12/9/1999,3,42.0,38.0,-150,100,0,0,-50
176,176,12/12/1999,1999,15,BUF,NYG,BUF,-8.0,36.5,,30.0,6.0,74.0,17.0,19.0,False,False,36.0,-0.5,0.5,-6.0,1999-12-12,12/12/1999,6,38.5,34.5,100,100,0,0,200
177,177,12/12/1999,1999,15,CIN,CLE,CIN,-7.0,41.0,,38.0,6.0,86.0,44.0,28.0,False,False,72.0,31.0,31.0,9.0,1999-12-12,12/12/1999,6,43.0,39.0,100,-150,0,0,-50
178,178,12/12/1999,1999,15,DAL,PHI,DAL,-9.0,36.5,,50.0,16.0,92.0,20.0,10.0,False,False,30.0,-6.5,6.5,1.0,1999-12-12,12/12/1999,6,38.5,34.5,-150,100,0,0,-50
179,179,12/12/1999,1999,15,GB,CAR,GB,-8.0,42.0,,31.0,4.0,87.0,31.0,33.0,False,False,64.0,22.0,22.0,-6.0,1999-12-12,12/12/1999,6,44.0,40.0,100,-150,0,0,-50
180,180,12/12/1999,1999,15,IND,NE,IND,-7.0,46.5,DOME,72.0,0.0,,20.0,15.0,False,False,35.0,-11.5,11.5,-2.0,1999-12-12,12/12/1999,6,48.5,44.5,-150,100,0,0,-50
181,181,12/12/1999,1999,15,KC,MIN,KC,-1.0,42.0,,42.0,6.0,85.0,31.0,28.0,False,False,59.0,17.0,17.0,2.0,1999-12-12,12/12/1999,6,44.0,40.0,100,-150,0,0,-50
182,182,12/12/1999,1999,15,NO,,LAR,-10.5,49.0,DOME,72.0,0.0,,14.0,30.0,False,False,44.0,-5.0,5.0,-5.5,1999-12-12,12/12/1999,6,51.0,47.0,-150,100,0,0,-50
183,183,12/12/1999,1999,15,NYJ,MIA,MIA,-3.0,37.0,,40.0,16.0,55.0,28.0,20.0,False,False,48.0,11.0,11.0,-5.0,1999-12-12,12/12/1999,6,39.0,35.0,100,-150,0,0,-50
184,184,12/12/1999,1999,15,PIT,BAL,PIT,-1.5,36.0,,32.0,4.0,69.0,24.0,31.0,False,False,55.0,19.0,19.0,5.5,1999-12-12,12/12/1999,6,38.0,34.0,100,-150,0,0,-50
185,185,12/12/1999,1999,15,SF,ATL,ATL,-3.0,41.0,,50.0,4.0,84.0,26.0,7.0,False,False,33.0,-8.0,8.0,-16.0,1999-12-12,12/12/1999,6,43.0,39.0,-150,100,0,0,-50
186,186,12/12/1999,1999,15,SEA,,SEA,-9.5,42.5,,72.0,0.0,,16.0,19.0,False,False,35.0,-7.5,7.5,-6.5,1999-12-12,12/12/1999,6,44.5,40.5,-150,100,0,0,-50
187,187,12/12/1999,1999,15,TB,DET,TB,-4.0,36.0,,71.0,6.0,78.0,23.0,16.0,False,False,39.0,3.0,3.0,3.0,1999-12-12,12/12/1999,6,38.0,34.0,100,-150,0,0,-50
188,188,12/12/1999,1999,15,WAS,ARI,WAS,-5.5,46.5,,43.0,8.0,44.0,28.0,3.0,False,False,31.0,-15.5,15.5,19.5,1999-12-12,12/12/1999,6,48.5,44.5,-150,100,0,0,-50
189,189,12/13/1999,1999,15,JAX,DEN,JAX,-9.0,37.5,,65.0,10.0,83.0,27.0,24.0,False,False,51.0,13.5,13.5,-6.0,1999-12-13,12/13/1999,0,39.5,35.5,100,-150,0,0,-50
190,190,12/18/1999,1999,16,CAR,SF,CAR,-7.5,46.0,,43.0,5.0,54.0,41.0,24.0,False,False,65.0,19.0,19.0,9.5,1999-12-18,12/18/1999,5,48.0,44.0,100,-150,0,0,-50
191,191,12/18/1999,1999,16,KC,PIT,KC,-8.5,37.0,,27.0,10.0,82.0,35.0,19.0,False,False,54.0,17.0,17.0,7.5,1999-12-18,12/18/1999,5,39.0,35.0,100,-150,0,0,-50
192,192,12/19/1999,1999,16,ARI,BUF,BUF,-3.0,37.5,,57.0,4.0,29.0,21.0,31.0,False,False,52.0,14.5,14.5,-7.0,1999-12-19,12/19/1999,6,39.5,35.5,100,-150,0,0,-50
193,193,12/19/1999,1999,16,BAL,NO,BAL,-8.5,41.5,,40.0,11.0,71.0,31.0,8.0,False,False,39.0,-2.5,2.5,14.5,1999-12-19,12/19/1999,6,43.5,39.5,-150,100,0,0,-50
194,194,12/19/1999,1999,16,CHI,DET,DET,-3.0,37.0,,28.0,9.0,85.0,28.0,10.0,False,False,38.0,1.0,1.0,-15.0,1999-12-19,12/19/1999,6,39.0,35.0,100,100,0,0,200
195,195,12/19/1999,1999,16,CLE,JAX,JAX,-14.5,39.0,,33.0,8.0,66.0,14.0,24.0,False,False,38.0,-1.0,1.0,4.5,1999-12-19,12/19/1999,6,41.0,37.0,100,100,0,0,200
196,196,12/19/1999,1999,16,DAL,NYJ,DAL,-6.0,35.5,,48.0,12.0,78.0,21.0,22.0,False,False,43.0,7.5,7.5,-5.0,1999-12-19,12/19/1999,6,37.5,33.5,100,-150,0,0,-50
197,197,12/19/1999,1999,16,DEN,SEA,DEN,-1.5,39.0,,30.0,14.0,53.0,36.0,30.0,False,False,66.0,27.0,27.0,4.5,1999-12-19,12/19/1999,6,41.0,37.0,100,-150,0,0,-50
198,198,12/19/1999,1999,16,IND,WAS,IND,-6.5,51.0,DOME,72.0,0.0,,24.0,21.0,False,False,45.0,-6.0,6.0,-3.5,1999-12-19,12/19/1999,6,53.0,49.0,-150,100,0,0,-50
199,199,12/19/1999,1999,16,MIA,,MIA,-7.5,37.0,,76.0,6.0,74.0,12.0,9.0,False,False,21.0,-16.0,16.0,-4.5,1999-12-19,12/19/1999,6,39.0,35.0,-150,100,0,0,-50
200,200,12/19/1999,1999,16,OAK,TB,TB,-1.0,36.0,,53.0,9.0,64.0,45.0,0.0,False,False,45.0,9.0,9.0,-44.0,1999-12-19,12/19/1999,6,38.0,34.0,100,-150,0,0,-50
201,201,12/19/1999,1999,16,PHI,NE,NE,-3.5,37.0,,38.0,12.0,61.0,24.0,9.0,False,False,33.0,-4.0,4.0,-11.5,1999-12-19,12/19/1999,6,39.0,35.0,-150,100,0,0,-50
202,202,12/19/1999,1999,16,TEN,ATL,TEN,-10.0,37.0,,49.0,6.0,76.0,30.0,17.0,False,False,47.0,10.0,10.0,3.0,1999-12-19,12/19/1999,6,39.0,35.0,100,-150,0,0,-50
203,203,12/20/1999,1999,16,MIN,GB,MIN,-4.5,49.0,DOME,72.0,0.0,,24.0,20.0,False,False,44.0,-5.0,5.0,-0.5,1999-12-20,12/20/1999,0,51.0,47.0,-150,100,0,0,-50
204,204,12/24/1999,1999,17,NO,DAL,DAL,-8.5,38.5,DOME,72.0,0.0,,31.0,24.0,False,False,55.0,16.5,16.5,1.5,1999-12-24,12/24/1999,4,40.5,36.5,100,-150,0,0,-50
205,205,12/25/1999,1999,17,DET,DEN,DET,-4.5,43.5,DOME,72.0,0.0,,7.0,17.0,False,False,24.0,-19.5,19.5,5.5,1999-12-25,12/25/1999,5,45.5,41.5,-150,100,0,0,-50
206,206,12/26/1999,1999,17,ATL,ARI,ATL,-2.0,38.0,DOME,72.0,0.0,,37.0,14.0,False,False,51.0,13.0,13.0,21.0,1999-12-26,12/26/1999,6,40.0,36.0,100,-150,0,0,-50
207,207,12/26/1999,1999,17,BAL,CIN,BAL,-7.0,45.5,,28.0,9.0,54.0,22.0,0.0,False,False,22.0,-23.5,23.5,15.0,1999-12-26,12/26/1999,6,47.5,43.5,-150,100,0,0,-50
208,208,12/26/1999,1999,17,CLE,IND,IND,-13.5,41.5,,27.0,19.0,68.0,28.0,29.0,False,False,57.0,15.5,15.5,12.5,1999-12-26,12/26/1999,6,43.5,39.5,100,-150,0,0,-50
209,209,12/26/1999,1999,17,NE,BUF,BUF,-3.0,37.5,,29.0,18.0,48.0,10.0,13.0,False,False,23.0,-14.5,14.5,0.0,1999-12-26,12/26/1999,6,39.5,35.5,-150,100,0,0,-50
210,210,12/26/1999,1999,17,NYG,MIN,MIN,-2.5,43.0,,30.0,15.0,52.0,17.0,34.0,False,False,51.0,8.0,8.0,-14.5,1999-12-26,12/26/1999,6,45.0,41.0,100,-150,0,0,-50
211,211,12/26/1999,1999,17,PIT,CAR,CAR,-3.5,42.5,,26.0,15.0,58.0,30.0,20.0,False,False,50.0,7.5,7.5,-6.5,1999-12-26,12/26/1999,6,44.5,40.5,100,-150,0,0,-50
212,212,12/26/1999,1999,17,SF,WAS,WAS,-7.0,47.5,,50.0,3.0,78.0,20.0,26.0,False,False,46.0,-1.5,1.5,1.0,1999-12-26,12/26/1999,6,49.5,45.5,100,100,0,0,200
213,213,12/26/1999,1999,17,SEA,KC,SEA,-3.0,43.0,DOME,72.0,0.0,,23.0,14.0,False,False,37.0,-6.0,6.0,6.0,1999-12-26,12/26/1999,6,45.0,41.0,-150,100,0,0,-50
214,214,12/26/1999,1999,17,TB,GB,TB,-3.5,37.0,,47.0,9.0,62.0,29.0,10.0,False,False,39.0,2.0,2.0,15.5,1999-12-26,12/26/1999,6,39.0,35.0,100,-150,0,150,100
215,215,12/26/1999,1999,17,TEN,JAX,JAX,-3.0,39.0,,36.0,9.0,63.0,41.0,14.0,False,False,55.0,16.0,16.0,-24.0,1999-12-26,12/26/1999,6,41.0,37.0,100,-150,0,0,-50
216,216,12/27/1999,1999,17,MIA,NYJ,MIA,-3.5,37.0,,58.0,7.0,69.0,31.0,38.0,False,False,69.0,32.0,32.0,3.5,1999-12-27,12/27/1999,0,39.0,35.0,100,-150,0,0,-50
217,217,1/2/2000,1999,18,BUF,IND,IND,-1.5,42.0,,44.0,14.0,76.0,31.0,6.0,False,False,37.0,-5.0,5.0,-23.5,2000-01-02,1/2/2000,6,44.0,40.0,-150,100,0,0,-50
218,218,1/2/2000,1999,18,CAR,NO,CAR,-8.5,46.5,,56.0,7.0,91.0,45.0,13.0,False,False,58.0,11.5,11.5,23.5,2000-01-02,1/2/2000,6,48.5,44.5,100,-150,0,0,-50
219,219,1/2/2000,1999,18,CHI,TB,TB,-3.5,34.0,,48.0,15.0,81.0,6.0,20.0,False,False,26.0,-8.0,8.0,-10.5,2000-01-02,1/2/2000,6,36.0,32.0,-150,100,0,0,-50
220,220,1/2/2000,1999,18,DAL,NYG,DAL,-6.5,37.5,,68.0,14.0,78.0,26.0,18.0,False,False,44.0,6.5,6.5,1.5,2000-01-02,1/2/2000,6,39.5,35.5,100,-150,0,0,-50
221,221,1/2/2000,1999,18,DEN,,DEN,-7.0,37.5,,32.0,10.0,58.0,6.0,12.0,False,False,18.0,-19.5,19.5,-1.0,2000-01-02,1/2/2000,6,39.5,35.5,-150,100,0,0,-50
222,222,1/2/2000,1999,18,GB,ARI,GB,-7.5,38.0,,32.0,15.0,91.0,49.0,24.0,False,False,73.0,35.0,35.0,17.5,2000-01-02,1/2/2000,6,40.0,36.0,100,-150,0,0,-50
223,223,1/2/2000,1999,18,JAX,CIN,JAX,-9.0,39.5,,63.0,4.0,79.0,24.0,7.0,False,False,31.0,-8.5,8.5,8.0,2000-01-02,1/2/2000,6,41.5,37.5,-150,100,0,0,-50
224,224,1/2/2000,1999,18,KC,OAK,KC,-5.0,39.0,,50.0,18.0,59.0,38.0,41.0,False,False,79.0,40.0,40.0,-2.0,2000-01-02,1/2/2000,6,41.0,37.0,100,-150,0,0,-50
225,225,1/2/2000,1999,18,MIN,DET,MIN,-7.0,48.5,DOME,72.0,0.0,,24.0,17.0,False,False,41.0,-7.5,7.5,0.0,2000-01-02,1/2/2000,6,50.5,46.5,-150,100,0,0,-50
226,226,1/2/2000,1999,18,NE,BAL,BAL,-1.0,37.5,,42.0,10.0,86.0,20.0,3.0,False,False,23.0,-14.5,14.5,-16.0,2000-01-02,1/2/2000,6,39.5,35.5,-150,100,0,0,-50
227,227,1/2/2000,1999,18,NYJ,SEA,NYJ,-1.0,38.0,,48.0,7.0,89.0,19.0,9.0,False,False,28.0,-10.0,10.0,9.0,2000-01-02,1/2/2000,6,40.0,36.0,-150,100,0,0,-50
228,228,1/2/2000,1999,18,PHI,,LAR,-8.0,42.0,,47.0,9.0,83.0,38.0,31.0,False,False,69.0,27.0,27.0,1.0,2000-01-02,1/2/2000,6,44.0,40.0,100,-150,0,0,-50
229,229,1/2/2000,1999,18,PIT,TEN,TEN,-4.0,38.0,,53.0,10.0,59.0,36.0,47.0,False,False,83.0,45.0,45.0,-7.0,2000-01-02,1/2/2000,6,40.0,36.0,100,-150,0,0,-50
230,230,1/2/2000,1999,18,WAS,MIA,WAS,-3.0,44.0,,53.0,14.0,74.0,21.0,10.0,False,False,31.0,-13.0,13.0,8.0,2000-01-02,1/2/2000,6,46.0,42.0,-150,100,0,0,-50
231,231,1/3/2000,1999,18,ATL,SF,ATL,-6.5,46.5,DOME,72.0,0.0,,34.0,29.0,False,False,63.0,16.5,16.5,-1.5,2000-01-03,1/3/2000,0,48.5,44.5,100,-150,0,0,-50
232,232,1/8/2000,1999,18,TEN,BUF,TEN,-5.0,39.0,,,,,22.0,16.0,False,True,38.0,-1.0,1.0,1.0,2000-01-08,1/8/2000,5,41.0,37.0,100,100,0,0,200
233,233,1/8/2000,1999,18,WAS,DET,WAS,-6.0,46.0,,,,,27.0,13.0,False,True,40.0,-6.0,6.0,8.0,2000-01-08,1/8/2000,5,48.0,44.0,-150,100,0,0,-50
234,234,1/9/2000,1999,18,MIN,DAL,MIN,-7.0,46.5,,,,,27.0,10.0,False,True,37.0,-9.5,9.5,10.0,2000-01-09,1/9/2000,6,48.5,44.5,-150,100,0,0,-50
235,235,1/9/2000,1999,18,SEA,MIA,SEA,-3.5,39.0,,,,,17.0,20.0,False,True,37.0,-2.0,2.0,-0.5,2000-01-09,1/9/2000,6,41.0,37.0,-150,100,150,0,100
